Source,Target,Weight,Type
tools,jquery,2,Undirected
tools,database,1,Undirected
tools,ruby,2,Undirected
tools,optimization,2,Undirected
tools,gem,1,Undirected
tools,css,2,Undirected
tools,redundancy,1,Undirected
tools,remove,1,Undirected
tools,background,1,Undirected
tools,images,2,Undirected
tools,processing,1,Undirected
tools,image,1,Undirected
tools,online,5,Undirected
tools,photoshop,1,Undirected
tools,terminal,1,Undirected
tools,utilities,1,Undirected
tools,tutorial,2,Undirected
tools,linux,2,Undirected
tools,unix,2,Undirected
tools,zsh,1,Undirected
tools,tips,1,Undirected
tools,sysadmin,1,Undirected
tools,howto,1,Undirected
tools,reference,1,Undirected
tools,utils,1,Undirected
tools,themes,1,Undirected
tools,colors,2,Undirected
tools,graphics,4,Undirected
tools,search,2,Undirected
tools,free,3,Undirected
tools,webdesign,7,Undirected
tools,icon,2,Undirected
tools,design,8,Undirected
tools,icons,3,Undirected
tools,technology,1,Undirected
tools,hacking,1,Undirected
tools,security,1,Undirected
tools,http,1,Undirected
tools,ssl,1,Undirected
tools,proxy,1,Undirected
tools,software,1,Undirected
tools,mac,1,Undirected
tools,google,1,Undirected
tools,speed,1,Undirected
tools,html,1,Undirected
tools,performance,1,Undirected
tools,iphone,1,Undirected
tools,tool,2,Undirected
tools,web2.0,2,Undirected
tools,colours,1,Undirected
tools,colour,1,Undirected
tools,colorscheme,1,Undirected
tools,ui,3,Undirected
tools,prototyping,3,Undirected
tools,wireframe,4,Undirected
tools,prototype,4,Undirected
tools,uml,1,Undirected
tools,chart,1,Undirected
tools,drawing,1,Undirected
tools,diagram,1,Undirected
tools,бухгалтерия,1,Undirected
tools,бизнес,1,Undirected
webdev,development,2,Undirected
webdev,js,2,Undirected
webdev,library,1,Undirected
webdev,jquery,1,Undirected
webdev,database,1,Undirected
webdev,tutorial,1,Undirected
webdev,learning,1,Undirected
webdev,nodejs,1,Undirected
webdev,ruby,2,Undirected
webdev,performance,1,Undirected
webdev,unicorn,1,Undirected
webdev,optimization,1,Undirected
webdev,gem,1,Undirected
webdev,css,4,Undirected
webdev,redundancy,1,Undirected
webdev,css3,1,Undirected
webdev,responsive,1,Undirected
webdev,framework,1,Undirected
webdev,design,1,Undirected
webdev,dev,1,Undirected
webdev,bestpractices,1,Undirected
webdev,api,1,Undirected
webdev,web,2,Undirected
webdev,tips,1,Undirected
webdev,rest,1,Undirected
webdev,html5,1,Undirected
webdev,billing,1,Undirected
webdev,selectors,1,Undirected
webdev,addon,1,Undirected
webdev,html,1,Undirected
webdev,code,1,Undirected
webdev,php,1,Undirected
webdev,blog,1,Undirected
database,DRY,1,Undirected
database,foreign_key_constraints,1,Undirected
database,opinion,1,Undirected
database,not_DRY,1,Undirected
database,openstreetmap,1,Undirected
database,scaling,1,Undirected
database,scale,1,Undirected
database,shard,1,Undirected
database,sharding,1,Undirected
database,base,1,Undirected
database,information,1,Undirected
database,graphics,1,Undirected
database,graph,1,Undirected
database,scheme,1,Undirected
database,mdbtools,1,Undirected
database,howto,1,Undirected
database,export,1,Undirected
tutorials,node,1,Undirected
tutorials,node.js,1,Undirected
tutorials,programming,2,Undirected
tutorials,webdev,1,Undirected
tutorials,js,1,Undirected
tutorials,tutorial,2,Undirected
tutorials,learning,1,Undirected
tutorials,nodejs,1,Undirected
tutorials,functional,1,Undirected
tutorials,jvm,1,Undirected
tutorials,java,1,Undirected
tutorials,wiki,1,Undirected
tutorials,reference,1,Undirected
tutorials,lisp,1,Undirected
tutorials,description,1,Undirected
node,node.js,1,Undirected
node,programming,1,Undirected
node,webdev,1,Undirected
node,js,1,Undirected
node,tutorial,1,Undirected
node,learning,1,Undirected
node,nodejs,1,Undirected
node.js,programming,1,Undirected
node.js,webdev,1,Undirected
node.js,js,1,Undirected
node.js,tutorial,1,Undirected
node.js,learning,1,Undirected
node.js,nodejs,1,Undirected
tutorial,learning,1,Undirected
tutorial,nodejs,1,Undirected
tutorial,jvm,1,Undirected
tutorial,java,1,Undirected
tutorial,wiki,1,Undirected
tutorial,reference,5,Undirected
tutorial,lisp,1,Undirected
tutorial,algorithms,1,Undirected
tutorial,analytics,1,Undirected
tutorial,mathematics,1,Undirected
tutorial,statistics,1,Undirected
tutorial,linux,3,Undirected
tutorial,unix,2,Undirected
tutorial,tips,1,Undirected
tutorial,sysadmin,1,Undirected
tutorial,howto,2,Undirected
tutorial,rubymotion,1,Undirected
tutorial,ruby,2,Undirected
tutorial,guide,3,Undirected
tutorial,error,1,Undirected
tutorial,guides,1,Undirected
tutorial,callbacks,1,Undirected
tutorial,manual,1,Undirected
tutorial,books,1,Undirected
tutorial,ebook,1,Undirected
tutorial,browser,1,Undirected
tutorial,browsers,1,Undirected
ребенок,american,1,Undirected
ребенок,us,1,Undirected
ребенок,education,1,Undirected
ребенок,united states,1,Undirected
american,us,1,Undirected
american,education,1,Undirected
american,united states,1,Undirected
us,education,1,Undirected
us,united states,1,Undirected
education,united states,1,Undirected
twitter,scale,1,Undirected
twitter,software,1,Undirected
twitter,development,1,Undirected
twitter,jvm,1,Undirected
twitter,architecture,2,Undirected
twitter,soa,2,Undirected
twitter,stack,1,Undirected
twitter,engineering,1,Undirected
twitter,scala,1,Undirected
twitter,scalability,1,Undirected
twitter,scalable,1,Undirected
twitter,distributed,1,Undirected
twitter,tech,1,Undirected
twitter,scaling,1,Undirected
twitter,tools,1,Undirected
twitter,utils,1,Undirected
twitter,themes,1,Undirected
twitter,colors,1,Undirected
twitter,time,1,Undirected
twitter,timeline,1,Undirected
twitter,functions,1,Undirected
twitter,php,2,Undirected
jvm,architecture,1,Undirected
jvm,soa,1,Undirected
jvm,stack,1,Undirected
jvm,engineering,1,Undirected
jvm,scala,1,Undirected
jvm,java,1,Undirected
jvm,wiki,1,Undirected
jvm,reference,1,Undirected
jvm,lisp,1,Undirected
soa,stack,1,Undirected
soa,engineering,1,Undirected
soa,scala,1,Undirected
soa,tech,1,Undirected
soa,scaling,1,Undirected
soa,services,2,Undirected
stack,engineering,1,Undirected
stack,scala,1,Undirected
stack,production,1,Undirected
stack,design,1,Undirected
stack,amazon,1,Undirected
stack,scaling,1,Undirected
stack,heap,1,Undirected
engineering,scala,1,Undirected
dvlottery,dv,1,Undirected
dvlottery,green card,1,Undirected
dvlottery,lottery,1,Undirected
dv,green card,1,Undirected
dv,lottery,1,Undirected
green card,lottery,1,Undirected
null object,null,2,Undirected
media,video,1,Undirected
media,h264,1,Undirected
h264,mapping,1,Undirected
pattern,rails,2,Undirected
pattern,ruby,2,Undirected
pattern,null object,1,Undirected
pattern,null,1,Undirected
pattern,architecture,1,Undirected
pattern,framework,1,Undirected
diet,weight loss,1,Undirected
wifi,ap,1,Undirected
wifi,access point,1,Undirected
wifi,linux,1,Undirected
wifi,signal,1,Undirected
wifi,boost,1,Undirected
wifi,radio,1,Undirected
wifi,diy,1,Undirected
ap,access point,1,Undirected
ap,linux,1,Undirected
access point,linux,1,Undirected
repository,local,1,Undirected
fragmentation,google,1,Undirected
fragmentation,android,1,Undirected
fragmentation,ios,1,Undirected
fragmentation,apple,1,Undirected
google,android,1,Undirected
google,ios,1,Undirected
google,apple,1,Undirected
google,speed,1,Undirected
google,optimization,1,Undirected
google,html,1,Undirected
google,performance,1,Undirected
google,backup,1,Undirected
google,map,1,Undirected
google,info,1,Undirected
google,window,1,Undirected
google,customization,1,Undirected
google,im,1,Undirected
google,icq,1,Undirected
google,gmail,1,Undirected
ios,apple,3,Undirected
ios,development,3,Undirected
ios,tips,1,Undirected
ios,tricks,1,Undirected
ios,objectivec,6,Undirected
ios,xcode,3,Undirected
ios,appstore,4,Undirected
ios,promotion,1,Undirected
ios,optimization,1,Undirected
ios,iphone,7,Undirected
ios,app,1,Undirected
ios,apps,3,Undirected
ios,tutorial,1,Undirected
ios,rubymotion,1,Undirected
ios,ruby,1,Undirected
ios,speed,1,Undirected
ios,review,1,Undirected
ios,itunes connect,1,Undirected
ios,games,1,Undirected
ios,game,1,Undirected
ios,macosx,1,Undirected
ios,osx,1,Undirected
ios,tools,2,Undirected
ios,software,1,Undirected
ios,mac,1,Undirected
ios,marketig,1,Undirected
ios,ipad,1,Undirected
ios,marketing,1,Undirected
ios,boilerplate,1,Undirected
ios,frameworks,1,Undirected
ios,libs,2,Undirected
ios,libraries,1,Undirected
ios,lib,1,Undirected
ios,library,1,Undirected
ios,notifications,1,Undirected
apple,mac,1,Undirected
apple,backup,1,Undirected
apple,timemachine,1,Undirected
apple,sparsebundle,1,Undirected
apple,macbook,1,Undirected
apple,hardware,1,Undirected
apple,upgrade,1,Undirected
apple,ram,1,Undirected
apple,memory,1,Undirected
apple,ssd,1,Undirected
apple,diy,1,Undirected
apple,objectivec,2,Undirected
apple,libraries,1,Undirected
apple,libs,1,Undirected
apple,lib,1,Undirected
apple,library,1,Undirected
apple,notifications,1,Undirected
apple,live,1,Undirected
apple,http,1,Undirected
apple,streaming,1,Undirected
apple,segmenter,1,Undirected
apple,ffmpeg,1,Undirected
apple,appstore,1,Undirected
structure,lib,1,Undirected
structure,rails,1,Undirected
structure,file,1,Undirected
structure,directory,1,Undirected
structure,library,1,Undirected
lib,rails,1,Undirected
lib,file,1,Undirected
lib,directory,1,Undirected
lib,library,2,Undirected
file,directory,1,Undirected
file,library,1,Undirected
file,distributed,1,Undirected
file,storage,1,Undirected
file,for:khekkly,1,Undirected
file,doctrine,1,Undirected
file,image,1,Undirected
file,form,1,Undirected
directory,library,2,Undirected
directory,export,1,Undirected
directory,iphoto,1,Undirected
rspec,documentation,2,Undirected
rspec,api,2,Undirected
rspec,chefspec,1,Undirected
rspec,bdd,1,Undirected
rspec,chef,1,Undirected
rspec,tdd,2,Undirected
rspec,video,1,Undirected
rspec,presentation,1,Undirected
rspec,test,2,Undirected
rspec,testing,3,Undirected
rspec,terms,1,Undirected
rspec,terminology,1,Undirected
rspec,tests,1,Undirected
rspec,specs,2,Undirected
rspec,rails,2,Undirected
rspec,route,1,Undirected
rspec,routing,1,Undirected
rspec,cucumber,1,Undirected
rspec,js,1,Undirected
rspec,should,1,Undirected
file system,dropbox,1,Undirected
file system,sync,1,Undirected
file system,distributed,1,Undirected
dropbox,sync,1,Undirected
dropbox,distributed,1,Undirected
sync,distributed,1,Undirected
distributed,architecture,1,Undirected
distributed,soa,1,Undirected
distributed,tech,1,Undirected
distributed,scaling,1,Undirected
distributed,storage,1,Undirected
semantic,css,1,Undirected
callback,activemodel,1,Undirected
callback,activerecord,1,Undirected
activemodel,activerecord,1,Undirected
activerecord,rubyonrails,1,Undirected
activerecord,guide,1,Undirected
activerecord,tutorial,1,Undirected
activerecord,error,1,Undirected
activerecord,guides,1,Undirected
activerecord,documentation,1,Undirected
activerecord,callbacks,1,Undirected
rails4,rails,2,Undirected
rails4,ruby,1,Undirected
rails4,ruby2,1,Undirected
rails4,postgresql,1,Undirected
rails4,hstore,1,Undirected
rackup,ruby,1,Undirected
rackup,middleware,1,Undirected
rackup,rack,1,Undirected
middleware,rack,1,Undirected
google maps,rails,1,Undirected
google maps,gmaps,1,Undirected
google maps,maps,1,Undirected
google maps,coffeescript,1,Undirected
google maps,tracks,1,Undirected
google maps,gpx,1,Undirected
gmaps,maps,1,Undirected
gmaps,coffeescript,1,Undirected
gmaps,tracks,1,Undirected
gmaps,gpx,1,Undirected
tracks,gpx,3,Undirected
oauth,client-credentials,1,Undirected
oauth,flow,1,Undirected
client-credentials,flow,1,Undirected
socket,server,1,Undirected
socket,unix,1,Undirected
unix,reference,2,Undirected
unix,preformance,1,Undirected
unix,dtrace,1,Undirected
unix,sockets,1,Undirected
unix,command,1,Undirected
unix,commandline,1,Undirected
unix,cheatsheet,1,Undirected
unix,cheatsheets,1,Undirected
unix,vi,1,Undirected
new-relic,rails,1,Undirected
new-relic,webdev,1,Undirected
new-relic,ruby,1,Undirected
new-relic,performance,1,Undirected
new-relic,unicorn,1,Undirected
unicorn,bootstrap,1,Undirected
unicorn,unix,1,Undirected
unicorn,sockets,1,Undirected
scalable,distributed,1,Undirected
scalable,architecture,1,Undirected
scalable,soa,1,Undirected
scalable,tech,1,Undirected
scalable,scaling,1,Undirected
tech,scaling,1,Undirected
tech,startup,1,Undirected
tech,analizer,1,Undirected
tech,analyze,1,Undirected
tech,site,1,Undirected
tech,development,1,Undirected
tech,website,1,Undirected
tech,web,1,Undirected
tech,tools,1,Undirected
dpkg,backports,1,Undirected
dpkg,packages,1,Undirected
dpkg,pin,1,Undirected
dpkg,apt,1,Undirected
dpkg,pinning,1,Undirected
dpkg,ubuntu,1,Undirected
dpkg,linux,1,Undirected
dpkg,debian,1,Undirected
backports,packages,1,Undirected
backports,pin,1,Undirected
backports,apt,1,Undirected
backports,pinning,1,Undirected
backports,ubuntu,1,Undirected
backports,linux,1,Undirected
backports,debian,1,Undirected
packages,pin,1,Undirected
packages,apt,1,Undirected
packages,pinning,1,Undirected
packages,ubuntu,1,Undirected
packages,linux,1,Undirected
packages,debian,1,Undirected
pin,apt,1,Undirected
pin,pinning,1,Undirected
pin,ubuntu,1,Undirected
pin,linux,1,Undirected
pin,debian,1,Undirected
apt,pinning,1,Undirected
apt,ubuntu,1,Undirected
apt,linux,1,Undirected
apt,debian,1,Undirected
pinning,ubuntu,1,Undirected
pinning,linux,1,Undirected
pinning,debian,1,Undirected
debian,pakage,1,Undirected
debian,php,1,Undirected
debian,gd,1,Undirected
debian,bundled,1,Undirected
debian,imagefilter,1,Undirected
monitoring,raspberry pi,1,Undirected
monitoring,dashboard,1,Undirected
monitoring,statistics,1,Undirected
monitoring,linux,2,Undirected
monitoring,drive,1,Undirected
monitoring,smart,1,Undirected
raspberry pi,dashboard,1,Undirected
raspberry pi,statistics,1,Undirected
dashboard,statistics,1,Undirected
refactoring,smell,1,Undirected
utils,gps,1,Undirected
utils,tracks,1,Undirected
utils,gpx,1,Undirected
utils,themes,1,Undirected
utils,colors,1,Undirected
utils,profiling,1,Undirected
utils,profile,1,Undirected
extension,native,1,Undirected
extension,c,1,Undirected
extension,ruby,1,Undirected
extension,library,1,Undirected
extension,extensions,1,Undirected
extension,browsers,1,Undirected
extension,howto,1,Undirected
extension,validator,1,Undirected
native,c,1,Undirected
native,ruby,1,Undirected
native,library,1,Undirected
c,ruby,1,Undirected
c,library,1,Undirected
event-driven,eventmachine,1,Undirected
profiling,dtrace,2,Undirected
profiling,profile,1,Undirected
parallel,threads,3,Undirected
parallel,ruby,3,Undirected
parallel,thread,1,Undirected
parallel,asynchronous,1,Undirected
parallel,threading,2,Undirected
parallel,parallelization,2,Undirected
parallel,css,1,Undirected
threads,ruby,4,Undirected
threads,thread,1,Undirected
threads,asynchronous,1,Undirected
threads,threading,2,Undirected
threads,parallelization,2,Undirected
threads,css,1,Undirected
threads,concurrency,2,Undirected
threads,fiber,1,Undirected
threads,phibers,1,Undirected
thread,asynchronous,1,Undirected
thread,threading,1,Undirected
thread,parallelization,1,Undirected
asynchronous,threading,1,Undirected
asynchronous,parallelization,1,Undirected
threading,parallelization,2,Undirected
threading,css,1,Undirected
parallelization,css,1,Undirected
geo,spatial,2,Undirected
geo,maps,3,Undirected
geo,geospatial,1,Undirected
geo,projection,1,Undirected
geo,wkt,1,Undirected
geo,gis,2,Undirected
geo,format,2,Undirected
geo,database,2,Undirected
geo,картография,1,Undirected
geo,geolocation,3,Undirected
geo,navigation,1,Undirected
geo,map,2,Undirected
geo,gps,1,Undirected
geo,road,1,Undirected
geo,tracks,1,Undirected
geo,gpx,1,Undirected
geo,geojson,1,Undirected
geo,json,1,Undirected
geo,specification,1,Undirected
geo,GIS geoJSON CFL,1,Undirected
geo,mongodb,1,Undirected
geo,osm,1,Undirected
geo,openstreetmap,1,Undirected
spatial,maps,2,Undirected
spatial,geospatial,1,Undirected
spatial,projection,1,Undirected
spatial,wkt,1,Undirected
spatial,gis,1,Undirected
spatial,format,1,Undirected
spatial,database,2,Undirected
spatial,geolocation,1,Undirected
spatial,map,1,Undirected
spatial,mongodb,1,Undirected
spatial,osm,1,Undirected
spatial,openstreetmap,1,Undirected
geospatial,projection,1,Undirected
geospatial,wkt,1,Undirected
geospatial,gis,1,Undirected
geospatial,format,1,Undirected
geospatial,database,1,Undirected
projection,wkt,1,Undirected
projection,gis,1,Undirected
projection,format,1,Undirected
projection,database,1,Undirected
wkt,gis,1,Undirected
wkt,format,1,Undirected
wkt,database,1,Undirected
format,database,1,Undirected
format,GIS geoJSON CFL,1,Undirected
format,input,1,Undirected
route,map,1,Undirected
route,routing,2,Undirected
route,osm,1,Undirected
route,openstreetmap,1,Undirected
route,testing,1,Undirected
route,test,1,Undirected
route,spec,1,Undirected
route,specs,1,Undirected
routing,osm,1,Undirected
routing,openstreetmap,1,Undirected
routing,testing,1,Undirected
routing,test,1,Undirected
routing,spec,1,Undirected
routing,specs,1,Undirected
index,map,1,Undirected
index,gis,1,Undirected
index,osm,1,Undirected
index,openstreetmap,1,Undirected
sass,tools,1,Undirected
sass,development,1,Undirected
sass,webdev,1,Undirected
sass,ruby,2,Undirected
sass,optimization,1,Undirected
sass,gem,1,Undirected
sass,css,2,Undirected
sass,redundancy,1,Undirected
sass,scss,1,Undirected
sass,rails,1,Undirected
sass,framework,1,Undirected
sass,mixin,1,Undirected
mongodb,map-reduce,2,Undirected
mongodb,reduce,1,Undirected
mongodb,mongo,2,Undirected
mongodb,osm,1,Undirected
mongodb,database,1,Undirected
mongodb,openstreetmap,1,Undirected
mongodb,mac,1,Undirected
mongodb,osx,1,Undirected
map-reduce,reduce,1,Undirected
map-reduce,mongo,1,Undirected
reduce,mongo,1,Undirected
mongo,mac,1,Undirected
mongo,osx,1,Undirected
картография,geolocation,1,Undirected
картография,maps,1,Undirected
картография,navigation,1,Undirected
картография,map,1,Undirected
картография,gps,1,Undirected
картография,road,1,Undirected
картография,tracks,1,Undirected
картография,gpx,1,Undirected
geolocation,maps,2,Undirected
geolocation,navigation,1,Undirected
geolocation,map,2,Undirected
geolocation,gps,1,Undirected
geolocation,road,1,Undirected
geolocation,tracks,1,Undirected
geolocation,gpx,1,Undirected
geolocation,json,1,Undirected
geolocation,specification,1,Undirected
geolocation,gis,1,Undirected
geolocation,format,1,Undirected
geolocation,GIS geoJSON CFL,1,Undirected
geolocation,mongodb,1,Undirected
geolocation,osm,1,Undirected
geolocation,database,1,Undirected
geolocation,openstreetmap,1,Undirected
navigation,map,1,Undirected
navigation,gps,1,Undirected
navigation,road,1,Undirected
navigation,tracks,1,Undirected
navigation,gpx,1,Undirected
road,tracks,1,Undirected
road,gpx,1,Undirected
road,opencv,1,Undirected
tiling,map,1,Undirected
tiling,java,1,Undirected
tiling,slicing,1,Undirected
tiling,osm,1,Undirected
tiling,openstreetmap,1,Undirected
slicing,osm,1,Undirected
slicing,openstreetmap,1,Undirected
shell,zsh,3,Undirected
shell,completion,1,Undirected
shell,screen,1,Undirected
shell,tmux,1,Undirected
shell,console,1,Undirected
shell,tools,2,Undirected
shell,terminal,1,Undirected
shell,utilities,1,Undirected
shell,tutorial,2,Undirected
shell,linux,3,Undirected
shell,unix,3,Undirected
shell,tips,2,Undirected
shell,sysadmin,2,Undirected
shell,howto,1,Undirected
shell,reference,1,Undirected
shell,screencasts,1,Undirected
shell,ohmyzsh,1,Undirected
shell,bash,3,Undirected
shell,commands,1,Undirected
zsh,completion,1,Undirected
zsh,tutorial,1,Undirected
zsh,tips,2,Undirected
zsh,sysadmin,1,Undirected
zsh,linux,1,Undirected
zsh,howto,1,Undirected
zsh,unix,1,Undirected
zsh,reference,1,Undirected
zsh,ohmyzsh,1,Undirected
zsh,bash,1,Undirected
foreign_key,integrity,1,Undirected
foreign_key,constraints,1,Undirected
foreign_key,data,1,Undirected
foreign_key,database_constraints,1,Undirected
foreign_key,foreign_keys,1,Undirected
foreign_key,database,1,Undirected
foreign_key,DRY,1,Undirected
foreign_key,foreign_key_constraints,1,Undirected
foreign_key,opinion,1,Undirected
foreign_key,not_DRY,1,Undirected
integrity,constraints,1,Undirected
integrity,data,1,Undirected
integrity,database_constraints,1,Undirected
integrity,foreign_keys,1,Undirected
integrity,database,1,Undirected
integrity,DRY,1,Undirected
integrity,foreign_key_constraints,1,Undirected
integrity,opinion,1,Undirected
integrity,not_DRY,1,Undirected
constraints,data,1,Undirected
constraints,database_constraints,1,Undirected
constraints,foreign_keys,1,Undirected
constraints,database,1,Undirected
constraints,DRY,1,Undirected
constraints,foreign_key_constraints,1,Undirected
constraints,opinion,1,Undirected
constraints,not_DRY,1,Undirected
data,database_constraints,1,Undirected
data,foreign_keys,1,Undirected
data,database,1,Undirected
data,DRY,1,Undirected
data,foreign_key_constraints,1,Undirected
data,opinion,1,Undirected
data,not_DRY,1,Undirected
data,models,1,Undirected
data,graph,1,Undirected
data,tree,1,Undirected
data,nested,1,Undirected
data,set,1,Undirected
data,mysql,1,Undirected
data,sql,1,Undirected
data,postgresql,1,Undirected
data,forgery,1,Undirected
data,faker,1,Undirected
database_constraints,foreign_keys,1,Undirected
database_constraints,database,1,Undirected
database_constraints,DRY,1,Undirected
database_constraints,foreign_key_constraints,1,Undirected
database_constraints,opinion,1,Undirected
database_constraints,not_DRY,1,Undirected
foreign_keys,database,1,Undirected
foreign_keys,DRY,1,Undirected
foreign_keys,foreign_key_constraints,1,Undirected
foreign_keys,opinion,1,Undirected
foreign_keys,not_DRY,1,Undirected
DRY,foreign_key_constraints,1,Undirected
DRY,opinion,1,Undirected
DRY,not_DRY,1,Undirected
foreign_key_constraints,opinion,1,Undirected
foreign_key_constraints,not_DRY,1,Undirected
opinion,not_DRY,1,Undirected
csrf,rails,1,Undirected
csrf,secret token,1,Undirected
csrf,security,1,Undirected
csrf,insecure defaults,1,Undirected
secret token,security,1,Undirected
secret token,insecure defaults,1,Undirected
security,insecure defaults,1,Undirected
security,server,1,Undirected
security,linux,2,Undirected
security,unix,1,Undirected
security,http,1,Undirected
security,ssl,2,Undirected
security,proxy,1,Undirected
security,nginx,1,Undirected
security,tutorial,1,Undirected
security,errors,1,Undirected
webdesign,pure,1,Undirected
webdesign,bootstrap,2,Undirected
webdesign,webdev,3,Undirected
webdesign,css3,1,Undirected
webdesign,responsive,1,Undirected
webdesign,framework,3,Undirected
webdesign,design,14,Undirected
webdesign,css,10,Undirected
webdesign,RESTful,1,Undirected
webdesign,programming,1,Undirected
webdesign,dev,1,Undirected
webdesign,bestpractices,1,Undirected
webdesign,api,1,Undirected
webdesign,web,10,Undirected
webdesign,tips,1,Undirected
webdesign,rest,1,Undirected
webdesign,template,1,Undirected
webdesign,icon,2,Undirected
webdesign,icons,3,Undirected
webdesign,twitter,1,Undirected
webdesign,minimal,1,Undirected
webdesign,minimalism,1,Undirected
webdesign,colours,1,Undirected
webdesign,colour,1,Undirected
webdesign,colorscheme,1,Undirected
webdesign,colors,1,Undirected
webdesign,prototyping,3,Undirected
webdesign,wireframe,4,Undirected
webdesign,prototype,4,Undirected
webdesign,uml,1,Undirected
webdesign,chart,1,Undirected
webdesign,drawing,1,Undirected
webdesign,diagram,1,Undirected
webdesign,code,1,Undirected
webdesign,pointer,1,Undirected
webdesign,cursor,1,Undirected
webdesign,typography,1,Undirected
webdesign,tutorial,1,Undirected
webdesign,browser,2,Undirected
webdesign,browsers,1,Undirected
webdesign,testing,1,Undirected
webdesign,screenshots,1,Undirected
pure,bootstrap,1,Undirected
pure,webdev,1,Undirected
pure,css3,1,Undirected
pure,responsive,1,Undirected
pure,framework,1,Undirected
pure,design,1,Undirected
pure,css,1,Undirected
bootstrap,webdev,1,Undirected
bootstrap,css3,1,Undirected
bootstrap,responsive,1,Undirected
bootstrap,framework,2,Undirected
bootstrap,design,2,Undirected
bootstrap,css,3,Undirected
bootstrap,twitter,3,Undirected
bootstrap,tools,1,Undirected
bootstrap,utils,1,Undirected
bootstrap,themes,1,Undirected
bootstrap,colors,1,Undirected
bootstrap,toggle,1,Undirected
bootstrap,button,1,Undirected
bootstrap,checkbox,1,Undirected
bootstrap,slice,1,Undirected
responsive,framework,1,Undirected
responsive,design,1,Undirected
responsive,css,1,Undirected
framework,design,2,Undirected
framework,css,7,Undirected
framework,html,2,Undirected
framework,template,1,Undirected
framework,web,2,Undirected
framework,sinatra,1,Undirected
framework,ruby,2,Undirected
framework,api,1,Undirected
framework,twitter,1,Undirected
framework,mixin,1,Undirected
framework,helper,1,Undirected
framework,wizard,1,Undirected
framework,iphone,1,Undirected
framework,ipod,1,Undirected
framework,jquery,1,Undirected
framework,blueprint,1,Undirected
errors,error,1,Undirected
errors,android,1,Undirected
errors,report,1,Undirected
errors,reporting,1,Undirected
errors,java,1,Undirected
errors,crash,1,Undirected
error,android,1,Undirected
error,report,1,Undirected
error,reporting,1,Undirected
error,java,1,Undirected
error,crash,1,Undirected
error,page,1,Undirected
error,custom,1,Undirected
error,guides,1,Undirected
error,documentation,1,Undirected
error,callbacks,1,Undirected
error,codes,1,Undirected
report,reporting,1,Undirected
report,java,1,Undirected
report,crash,1,Undirected
reporting,java,1,Undirected
reporting,crash,1,Undirected
course,learning,1,Undirected
course,machine,1,Undirected
course,ml,1,Undirected
course,machine-learning,1,Undirected
ml,machine-learning,1,Undirected
practices,patterns,1,Undirected
practices,pattern,1,Undirected
practices,rails,1,Undirected
practices,architecture,1,Undirected
practices,framework,1,Undirected
standards,javascript,1,Undirected
standards,geo,1,Undirected
standards,geojson,1,Undirected
standards,geolocation,1,Undirected
standards,json,1,Undirected
standards,specification,1,Undirected
standards,gis,1,Undirected
standards,format,1,Undirected
standards,GIS geoJSON CFL,1,Undirected
geojson,geolocation,1,Undirected
geojson,json,1,Undirected
geojson,specification,1,Undirected
geojson,gis,1,Undirected
geojson,format,1,Undirected
geojson,GIS geoJSON CFL,1,Undirected
specification,gis,1,Undirected
specification,format,1,Undirected
specification,GIS geoJSON CFL,1,Undirected
sign,traffic,1,Undirected
sign,detection,1,Undirected
sign,recognition,1,Undirected
sign,road,1,Undirected
sign,opencv,1,Undirected
traffic,detection,1,Undirected
traffic,recognition,1,Undirected
traffic,road,1,Undirected
traffic,opencv,1,Undirected
traffic,analyze,1,Undirected
traffic,analyzer,1,Undirected
traffic,tools,1,Undirected
traffic,hacking,1,Undirected
traffic,security,1,Undirected
traffic,http,1,Undirected
traffic,ssl,1,Undirected
traffic,proxy,1,Undirected
traffic,networking,1,Undirected
traffic,shaping,1,Undirected
traffic,bandwidth,1,Undirected
traffic,tc,1,Undirected
traffic,network,1,Undirected
traffic,qos,1,Undirected
detection,recognition,2,Undirected
detection,road,1,Undirected
detection,opencv,2,Undirected
detection,color,1,Undirected
detection,identification,1,Undirected
detection,object,1,Undirected
detection,binarization,1,Undirected
recognition,road,1,Undirected
recognition,opencv,2,Undirected
recognition,identification,2,Undirected
recognition,object,1,Undirected
recognition,binarization,1,Undirected
recognition,character,1,Undirected
recognition,typography,1,Undirected
recognition,fonts,1,Undirected
recognition,draw,1,Undirected
recognition,unicode utf,1,Undirected
recognition,text,1,Undirected
identification,object,1,Undirected
identification,binarization,1,Undirected
identification,opencv,1,Undirected
identification,draw,1,Undirected
identification,unicode utf,1,Undirected
identification,text,1,Undirected
object,binarization,1,Undirected
object,opencv,1,Undirected
object,prototype,1,Undirected
binarization,opencv,1,Undirected
osx,keyboard,1,Undirected
osx,shortcuts,1,Undirected
osx,terminal,1,Undirected
osx,iterm,1,Undirected
osx,mac,3,Undirected
osx,tips,1,Undirected
osx,macosx,2,Undirected
osx,productivity,1,Undirected
osx,programming,1,Undirected
osx,tools,1,Undirected
osx,software,1,Undirected
keyboard,shortcuts,2,Undirected
keyboard,terminal,1,Undirected
keyboard,iterm,1,Undirected
keyboard,mac,1,Undirected
keyboard,tips,2,Undirected
keyboard,macosx,1,Undirected
keyboard,productivity,1,Undirected
keyboard,keys,1,Undirected
